Arquivo,Real_mm2,IA_mm2,Erro_Abs_mm2,Erro_Perc,N_Colonias,Px_Escala,Fator_Conv
d3_t5_100uL_r4,1904.76,1906.1456856808377,1.385685680837696,0.07274857099255004,1,1296682.0,0.001234
d3_t5_100uL_r5,2102.22,2024.5099773173304,77.71002268266943,3.6965694685936503,1,1291955.5,0.001238
d3_t5_20uL_r1,1724.42,1645.4226979278033,78.99730207219682,4.581094053200312,1,1311362.0,0.00122
d3_t5_20uL_r2,1508.64,1498.3336065465512,10.30639345344889,0.6831579073502552,1,1287151.0,0.001243
d3_t5_20uL_r3,1658.71,1616.3279889241214,42.38201107587861,2.5551188017120903,1,1321069.0,0.001211
d3_t5_20uL_r4,1585.67,1575.2766040955564,10.39339590444365,0.6554576869363518,1,1296844.5,0.001234
d3_t5_20uL_r5,1604.8,1568.8003951349015,35.99960486509849,2.2432455673665563,1,1295760.0,0.001235
d3_t5_40uL_r1,1482.61,1468.3696837450536,14.240316254946265,0.9604896941843281,1,1296248.5,0.001234
d3_t5_40uL_r2,1585.01,1536.5585864707539,48.45141352924611,3.0568522299068217,1,1301055.5,0.00123
d3_t5_40uL_r3,1447.12,1394.0583869371599,53.061613062840024,3.666704424155566,1,1313650.0,0.001218
d3_t5_40uL_r4,1610.85,1605.1417414599446,5.70825854005534,0.3543631337526983,1,1321420.0,0.001211
d3_t5_40uL_r5,1463.72,1444.7568185527418,18.963181447258194,1.2955470614091624,1,1280587.0,0.001249
d3_t5_60uL_r1,1516.8,1513.4885276810558,3.3114723189441975,0.21831964128060372,1,1282456.5,0.001248
d3_t5_60uL_r2,1958.79,1941.6307797604497,17.159220239550223,0.8760112232322108,1,1278437.5,0.001252
d3_t5_60uL_r3,1277.47,1276.22468247812,1.245317521879997,0.09748311286214134,1,1276290.0,0.001254
d3_t5_60uL_r4,1448.25,1415.0521804172058,33.19781958279418,2.292271333181024,1,1305518.5,0.001226
d3_t5_60uL_r5,1670.18,1628.691465507934,41.48853449206604,2.4840756380788918,1,1278178.0,0.001252
d3_t5_80uL_r1,1424.63,1421.7890539950638,2.8409460049363133,0.19941641022134263,1,1303471.0,0.001227
d3_t5_80uL_r2,1246.35,1262.7475326050987,16.39753260509883,1.3156442897339298,1,1316013.5,0.001216
d3_t5_80uL_r3,1672.75,1646.8745054474177,25.875494552582268,1.5468835482039915,1,1285884.5,0.001244
d3_t5_80uL_r4,803.16,804.686209520928,1.5262095209279778,0.190025589039292,1,1295546.0,0.001235
d3_t5_80uL_r5,1377.86,1373.8957100748564,3.9642899251434756,0.28771355037111723,1,1296817.5,0.001234
d3_t6_0uL_r1,2566.96,2446.4980921274273,120.46190787257274,4.692784767685229,1,1255587.0,0.001274
d3_t6_0uL_r2,2836.81,2739.355936134232,97.45406386576815,3.4353398312106957,1,1263368.5,0.001266
d3_t6_0uL_r3,2207.24,2129.386799425855,77.85320057414492,3.5271742345256945,1,1258218.0,0.001272
d3_t6_0uL_r4,2333.67,2214.369173231587,119.30082676841312,5.112154964858489,1,1257504.5,0.001272
d3_t6_0uL_r5,3375.94,3202.300535734748,173.63946426525217,5.143440471846424,1,1274138.0,0.001256
d3_t6_0uL_r6,3213.7,3129.555926978821,84.14407302117888,2.6182927162205214,1,1260018.0,0.00127
d3_t6_0uL_r7,3245.18,3521.840782928355,276.6607829283553,8.525283125384579,1,1269286.0,0.001261
d4_t2_100uL_r1,2554.83,2500.2195750378496,54.61042496215032,2.1375365469385565,1,1302516.0,0.001228
d4_t2_100uL_r2,3031.35,2976.4261369911005,54.92386300889939,1.811861481151942,1,1313005.0,0.001219
d4_t2_100uL_r3,3357.27,3309.756577813877,47.51342218612308,1.4152398283761236,1,1300128.0,0.001231
d4_t2_100uL_r4,2973.77,2855.415805631383,118.35419436861685,3.979937734546278,1,1293501.0,0.001237
d4_t2_100uL_r5,3388.04,3306.246135909304,81.79386409069593,2.4141941680350865,1,1302861.5,0.001228
d4_t2_20uL_r1,3405.11,3269.567841501596,135.5421584984042,3.980551538669946,1,1298991.0,0.001232
d4_t2_20uL_r2,3797.47,3713.3251483315034,84.14485166849636,2.2158134670845686,1,1250661.5,0.001279
d4_t2_20uL_r3,3998.09,3930.5652118089347,67.52478819106545,1.688926167021389,1,1250053.5,0.00128
d4_t2_20uL_r4,3981.25,3997.742582996243,16.492582996243073,0.4142564017894649,1,1262150.5,0.001268
d4_t2_20uL_r5,3717.13,3667.575346615218,49.554653384781886,1.333142865188516,1,1262747.5,0.001267
d4_t2_40uL_r1,3674.23,3659.567623001009,14.662376998991022,0.399059857412057,1,1265701.0,0.001264
d4_t2_40uL_r2,2645.99,2517.533741417202,128.456258582798,4.854752231973591,1,1288624.0,0.001242
d4_t2_40uL_r3,2982.87,2936.4923834637434,46.37761653625648,1.5547984503601058,1,1253161.5,0.001277
d4_t2_40uL_r4,2641.39,2653.405893656337,12.015893656337084,0.45490797104316605,1,1261203.5,0.001269
d4_t2_40uL_r5,3155.39,3037.442526652944,117.94747334705607,3.737968154397906,1,1290054.5,0.00124
d4_t2_60uL_r1,3437.71,3372.427973846921,65.28202615307919,1.898997476607369,1,1252548.5,0.001277
d4_t2_60uL_r2,2421.07,2393.599176988639,27.470823011361063,1.1346562888045806,1,1298645.5,0.001232
d4_t2_60uL_r3,2883.24,2848.0913534588635,35.14864654113626,1.219067664888676,1,1273821.5,0.001256
d4_t2_60uL_r4,3165.64,3076.983421652314,88.65657834768581,2.8005894020699076,1,1311439.5,0.00122
d4_t2_60uL_r5,2712.47,2716.430909532217,3.9609095322171015,0.14602592958510516,1,1262775.5,0.001267
d4_t2_80uL_r1,3234.5,3143.0926163823283,91.40738361767171,2.826012787685012,1,1300358.5,0.00123
d4_t2_80uL_r2,3467.24,3365.893684269873,101.34631573012666,2.92296800135343,1,1303673.5,0.001227
d4_t2_80uL_r3,2364.07,2377.3331420609193,13.263142060919108,0.5610300059185687,1,1300065.5,0.001231
d4_t2_80uL_r4,2641.74,2705.6759030402955,63.93590304029567,2.420219364520947,1,1305202.0,0.001226
d4_t2_80uL_r5,3633.64,3695.9383226922905,62.29832269229064,1.7144880255691437,1,1288642.5,0.001242
d4_t3_100uL_r1,52.21,57.459041565124174,5.249041565124173,10.053709184302189,1,1266711.0,0.001263
d4_t3_100uL_r2,52.78,52.49367943495414,0.28632056504586245,0.5424792820118652,1,1284497.5,0.001246
d4_t3_100uL_r3,30.98,53.68158348881141,22.701583488811412,73.27819073212206,1,1285819.0,0.001244
d4_t3_100uL_r4,56.86,65.94824738426043,9.088247384260427,15.98355150239259,1,1263839.5,0.001266
d4_t3_100uL_r5,63.16,62.59783973498896,0.5621602650110376,0.8900574176868866,1,1265909.5,0.001264
d4_t3_20uL_r1,429.34,446.93378232195414,17.593782321954166,4.09786703357576,1,1248435.5,0.001282
d4_t3_20uL_r2,446.76,463.6091451640319,16.84914516403188,3.7714086229814403,1,1273700.5,0.001256
d4_t3_20uL_r3,467.7,487.1904573710884,19.49045737108844,4.167298988900671,2,1262629.0,0.001267
d4_t3_20uL_r4,178.07,196.85008574621727,18.78008574621728,10.546462484538262,1,1265653.5,0.001264
d4_t3_20uL_r5,1676.61,1613.8440405405993,62.76595945940062,3.7436231120773837,1,1266335.5,0.001263
d4_t3_40uL_r1,61.78,68.5260699519945,6.7460699519944995,10.919504616371803,1,1253502.5,0.001276
d4_t3_40uL_r2,88.52,62.68025908265248,25.839740917347513,29.19085056184762,1,1280518.0,0.001249
d4_t3_40uL_r3,55.67,80.0304010944394,24.360401094439396,43.75857929663983,1,1249955.0,0.00128
d4_t3_40uL_r4,79.15,84.08266888559963,4.932668885599625,6.232051655842861,1,1271482.0,0.001258
d4_t3_40uL_r5,56.6,61.03277292472879,4.432772924728788,7.831754283973123,1,1254709.5,0.001275
d4_t3_60uL_r1,61.09,56.102311541822225,4.987688458177779,8.164492483512486,1,1258900.0,0.001271
d4_t3_60uL_r2,53.11,62.658059479003846,9.548059479003847,17.977893954064857,1,1270566.0,0.001259
d4_t3_60uL_r3,53.5,71.83353954993129,18.333539549931288,34.268298224170636,1,1271317.0,0.001259
d4_t3_60uL_r4,69.91,70.01805356218242,0.10805356218241968,0.15456095291434657,1,1269832.5,0.00126
d4_t3_60uL_r5,108.19,104.67377877067219,3.5162212293278117,3.250042729760432,1,1272150.5,0.001258
d4_t3_80uL_r1,67.61,63.412691234133575,4.197308765866424,6.208118275205479,1,1260366.0,0.001269
d4_t3_80uL_r2,59.22,71.05934340854911,11.839343408549112,19.992136792551694,1,1272694.0,0.001257
d4_t3_80uL_r3,70.81,68.62984621501128,2.1801537849887183,3.0788783858052793,1,1265175.5,0.001265
d4_t3_80uL_r4,66.13,63.79153625671923,2.3384637432807622,3.536161716740908,1,1255815.5,0.001274
d4_t3_80uL_r5,74.88,73.89772534538129,0.9822746546187062,1.3117984169587422,1,1270588.5,0.001259
d4_t4_100uL_r1,1123.07,1137.3305059256447,14.260505925644793,1.2697789029753082,1,1255095.5,0.001275
d4_t4_100uL_r2,1132.91,1117.5982269488165,15.311773051183536,1.3515436399346403,1,1268096.5,0.001262
d4_t4_100uL_r3,1445.43,1486.9208079545595,41.490807954559386,2.870481998751886,1,1265739.5,0.001264
d4_t4_100uL_r4,1106.74,1092.060121203178,14.679878796822095,1.3264071775504722,1,1246914.5,0.001283
d4_t4_100uL_r5,799.18,805.8264933067728,6.646493306772868,0.8316641190686539,1,1269305.5,0.001261
d4_t4_100uL_r6,884.33,919.7910176061981,35.461017606198084,4.009930411294209,1,1257426.5,0.001272
d4_t4_20uL_r1,1561.75,1612.329824401525,50.579824401525,3.2386633200912436,1,1250950.5,0.001279
d4_t4_20uL_r2,2203.51,2251.7169942218734,48.206994221873174,2.1877365758209932,1,1249713.0,0.00128
d4_t4_20uL_r3,1196.2,1220.7595884366763,24.559588436676222,2.053133960598246,1,1236893.5,0.001294
d4_t4_20uL_r4,2143.15,2170.223289581011,27.073289581011068,1.2632475366171787,1,1230868.0,0.0013
d4_t4_20uL_r5,1281.79,1280.281341124905,1.5086588750948522,0.11769937939091835,1,1240913.5,0.001289
d4_t4_40uL_r1,1548.78,1548.3251394059655,0.45486059403447143,0.029368960990874847,1,1282047.0,0.001248
d4_t4_40uL_r2,1680.8,1585.5367701760895,95.26322982391048,5.6677314269342265,1,1230596.5,0.0013
d4_t4_40uL_r3,1656.78,1681.8038142896155,25.02381428961553,1.5103884818512734,1,1265163.5,0.001265
d4_t4_40uL_r4,807.51,884.9308369567862,77.42083695678616,9.587601015069307,1,1253523.5,0.001276
d4_t4_40uL_r5,1553.83,1575.4646562128798,21.634656212879918,1.3923438350964983,1,1256897.0,0.001273
d4_t4_60uL_r1,1394.89,1467.1264444725898,72.23644447258971,5.178648099318921,1,1255389.0,0.001275
d4_t4_60uL_r2,1046.26,1036.4195059297535,9.84049407024645,0.9405400254474462,1,1273746.0,0.001256
d4_t4_60uL_r3,1614.7,1628.0405496205742,13.340549620574166,0.8261936966974772,1,1246423.5,0.001284
d4_t4_60uL_r4,1299.97,1295.175234041025,4.794765958974949,0.3688366623056647,1,1253252.5,0.001277
d4_t4_60uL_r5,1560.28,1518.491438676438,41.78856132356191,2.6782732152922493,1,1264436.5,0.001265
d4_t4_80uL_r1,1206.5,1150.3237065542583,56.17629344574175,4.656137044819043,1,1258624.5,0.001271
d4_t4_80uL_r2,1011.69,1026.1593010883396,14.469301088339535,1.4302109429113201,1,1266884.0,0.001263
d4_t4_80uL_r3,1296.82,1293.852511541445,2.9674884585549535,0.22882809168234247,1,1260132.5,0.00127
d4_t4_80uL_r4,1307.43,1308.0317032383439,0.6017032383438163,0.046021832017302367,1,1248894.5,0.001281
d4_t4_80uL_r5,1374.42,1384.6468794939985,10.226879493998467,0.7440869235021658,1,1264186.0,0.001266
d4_t5_100uL_r1,2542.17,2526.390320879526,15.779679120474157,0.6207169119482236,1,1246807.5,0.001283
d4_t5_100uL_r2,3420.02,3308.294875968773,111.7251240312271,3.2667973880628502,1,1254744.5,0.001275
d4_t5_100uL_r3,3612.96,3679.936115243091,66.97611524309104,1.8537740590289138,1,1277300.0,0.001253
d4_t5_100uL_r4,3604.26,3614.7376520563053,10.477652056305033,0.29070189321261597,1,1260635.0,0.001269
d4_t5_100uL_r5,3846.82,3758.5388979462837,88.2811020537165,2.2949111747811566,1,1278268.0,0.001252
d4_t5_20uL_r1,3370.73,3170.9399021102463,199.79009788975372,5.92720561687687,1,1246300.0,0.001284
d4_t5_20uL_r2,3036.73,3125.155583350929,88.42558335092917,2.9118684687453005,1,1240814.0,0.001289
d4_t5_20uL_r3,3133.77,3038.224461033757,95.54553896624293,3.04890081168187,1,1266545.0,0.001263
d4_t5_20uL_r4,2214.11,2218.6591958788126,4.5491958788124975,0.2054638603688388,1,1262160.5,0.001268
d4_t5_20uL_r5,3386.11,3221.4038050168047,164.70619498319547,4.864171423349964,1,1259626.5,0.00127
d4_t5_40uL_r1,2854.32,2882.3308084083046,28.010808408304456,0.9813478659822463,1,1249146.0,0.001281
d4_t5_40uL_r2,2792.58,2737.2532112285917,55.326788771408246,1.981206940227612,1,1250183.5,0.00128
d4_t5_40uL_r3,2759.15,2690.836372248168,68.31362775183197,2.475893943853432,1,1245647.5,0.001284
d4_t5_40uL_r4,3669.4,3630.1424361295108,39.25756387048932,1.0698632983727399,1,1240205.0,0.00129
d4_t5_40uL_r5,2927.73,2875.5311563447926,52.198843655207384,1.7829118004463316,1,1263611.0,0.001266
d4_t5_60uL_r1,2237.96,2298.946809353056,60.98680935305583,2.7251072116148563,1,1250201.0,0.00128
d4_t5_60uL_r2,3320.58,3259.5548619626206,61.02513803737929,1.837785508476811,1,1237998.0,0.001292
d4_t5_60uL_r3,2739.2,2710.7107036199277,28.48929638007212,1.0400590092023991,1,1242290.0,0.001288
d4_t5_60uL_r4,2652.8,2575.6647584523444,77.13524154765582,2.9076915541185095,1,1288814.0,0.001241
d4_t5_60uL_r5,2760.5,2726.1030336469476,34.39696635305245,1.246041164754662,1,1252387.0,0.001278
d4_t5_80uL_r1,2460.12,2408.2585784981898,51.86142150181013,2.108085032511021,1,1247188.0,0.001283
d4_t5_80uL_r2,1883.0,1901.8324845235918,18.832484523591802,1.0001319449597346,1,1259901.5,0.00127
d4_t5_80uL_r3,2955.78,2886.0857533723347,69.6942466276655,2.357896955377785,1,1282865.0,0.001247
d4_t5_80uL_r4,1777.86,1795.8490179416249,17.98901794162498,1.0118354618262957,1,1244452.5,0.001286
d4_t5_80uL_r5,2414.63,2432.8761094403285,18.246109440328382,0.7556482541974705,1,1254236.0,0.001276
d4_t6_0uL_r1,3579.9,3531.4033029753086,48.49669702469146,1.35469418209144,1,1262104.5,0.001268
d4_t6_0uL_r2,4456.56,4638.382370184975,181.82237018497472,4.079881571996668,1,1249383.5,0.001281
d4_t6_0uL_r3,3810.29,3707.271015614158,103.01898438584203,2.7037045575492162,1,1264589.5,0.001265
d4_t6_0uL_r4,4397.18,4403.313921866279,6.133921866278797,0.1394967198586093,1,1266777.0,0.001263
d4_t6_0uL_r5,5285.47,5189.2094307717025,96.26056922829775,1.8212300746820576,1,1257246.0,0.001273
d4_t6_0uL_r6,4833.83,4823.314101687181,10.515898312818535,0.2175479549925946,1,1275588.5,0.001254
d4_t6_0uL_r7,5091.83,5095.488772805209,3.6587728052090824,0.07185575333836916,1,1275229.5,0.001255
d5_t2_100uL_r1,3927.1,3817.0972566067453,110.0027433932546,2.801118978209228,1,1271163.0,0.001259
d5_t2_100uL_r2,4637.2,4684.531608675058,47.331608675058305,1.0206937090282564,1,1264637.0,0.001265
d5_t2_100uL_r3,4672.94,4654.350950382899,18.5890496171005,0.39780201793946635,1,1245498.0,0.001285
d5_t2_100uL_r3B,4395.99,4540.233700286366,144.24370028636622,3.2812563333029927,1,1256609.5,0.001273
d5_t2_100uL_r4,3657.65,3557.62468523499,100.02531476501008,2.7346879762965313,1,1266619.5,0.001263
d5_t2_100uL_r5,4644.69,4576.901434683774,67.78856531622569,1.4594852469427604,1,1245605.5,0.001285
d5_t2_20uL_r1,4646.68,4746.8851244129755,100.20512441297524,2.156488598590289,1,1241430.0,0.001289
d5_t2_20uL_r2,4985.96,4972.069501797808,13.890498202192248,0.27859225108489133,1,1264456.5,0.001265
d5_t2_20uL_r3,5224.91,5229.018317358032,4.108317358031854,0.07862943778996871,1,1236805.0,0.001294
d5_t2_20uL_r4,5365.29,5475.956013605053,110.6660136050532,2.0626287415042466,1,1241156.5,0.001289
d5_t2_20uL_r5,5047.64,5144.851901932092,97.21190193209168,1.9258881760999529,1,1241711.0,0.001289
d5_t2_40uL_r1,5037.4,5061.267014459458,23.867014459458005,0.47379629291813247,1,1246623.5,0.001283
d5_t2_40uL_r2,3364.09,3433.5183746595844,69.42837465958428,2.063808478952236,1,1252513.0,0.001277
d5_t2_40uL_r3,4209.01,4216.85605341238,7.846053412379661,0.18641089976929637,1,1250571.5,0.001279
d5_t2_40uL_r4,3891.49,3971.251561459068,79.76156145906816,2.049640663577914,1,1267644.5,0.001262
d5_t2_40uL_r5,4214.11,4349.079887897003,134.969887897003,3.2028088468740257,1,1274899.0,0.001255
d5_t2_60uL_r1,4598.69,4745.513374464921,146.82337446492147,3.192721719988116,1,1243975.0,0.001286
d5_t2_60uL_r2,3215.11,3180.508427613757,34.60157238624333,1.0762173731612086,1,1245133.0,0.001285
d5_t2_60uL_r3,3908.4,3906.3496671249613,2.050332875038748,0.05245964781083687,1,1253924.0,0.001276
d5_t2_60uL_r4,4409.86,4429.748603965134,19.88860396513428,0.4510030696016264,1,1252744.5,0.001277
d5_t2_60uL_r5,3755.45,3744.298491366865,11.151508633134654,0.296942007832208,1,1255540.5,0.001274
d5_t2_80uL_r1,4717.74,4592.039495851199,125.70050414880097,2.6644220357374713,1,1255423.0,0.001274
d5_t2_80uL_r2,4636.45,4699.724564763385,63.27456476338557,1.3647200932477557,1,1246391.0,0.001284
d5_t2_80uL_r3,3307.91,3246.034759937243,61.8752400627568,1.8705236860361014,1,1240019.5,0.00129
d5_t2_80uL_r4,3902.88,3943.317991995137,40.437991995137054,1.0361064648448595,1,1266730.0,0.001263
d5_t2_80uL_r5,5153.66,5116.808636059236,36.851363940763804,0.7150522917841651,1,1246865.0,0.001283
d5_t3_100uL_r1,43.39,53.48562259848837,10.095622598488369,23.267164320093038,1,1326248.0,0.001206
d5_t3_100uL_r2,39.75,52.744220241101,12.994220241100997,32.68986224176352,1,1324839.0,0.001208
d5_t3_100uL_r3,53.86,56.14991688533963,2.289916885339629,4.2516095160409,1,1320465.0,0.001212
d5_t3_100uL_r4,52.97,60.96598871003017,7.9959887100301685,15.095315669303696,1,1319135.5,0.001213
d5_t3_100uL_r5,64.84,71.33716923963927,6.497169239639263,10.020310363416506,1,1328586.5,0.001204
d5_t3_20uL_r1,1676.33,1722.134887875189,45.804887875189024,2.732450524371038,1,1283636.5,0.001246
d5_t3_20uL_r2,1490.37,1449.7605223063188,40.60947769368113,2.724791675468584,1,1298242.0,0.001232
d5_t3_20uL_r4,564.01,550.99281434013,13.017185659869938,2.3079707203542377,1,1288886.5,0.001241
d5_t3_20uL_r5,3312.06,3222.485391896914,89.57460810308612,2.704498351572318,1,1280796.0,0.001249
d5_t3_40uL_r1,48.32,62.2306678517792,13.910667851779202,28.788633799211926,1,1321393.5,0.001211
d5_t3_40uL_r2,69.41,75.10671652426487,5.696716524264872,8.207342636889313,1,1326177.0,0.001206
d5_t3_40uL_r3,76.32,67.36713964617005,8.952860353829948,11.730687046422888,1,1320917.0,0.001211
d5_t3_40uL_r4,70.2,72.72129312471195,2.5212931247119457,3.591585647737814,1,1325719.0,0.001207
d5_t3_40uL_r5,50.75,54.95470784392377,4.204707843923771,8.285138608716789,1,1332515.5,0.001201
d5_t3_60uL_r1,53.2,60.729858545132444,7.529858545132441,14.153869445737671,1,1313528.5,0.001218
d5_t3_60uL_r2,86.33,67.46055509367834,18.86944490632166,21.857343804380474,1,1315886.0,0.001216
d5_t3_60uL_r3,58.35,62.303743846415045,3.953743846415044,6.775910619391677,1,1313462.0,0.001218
d5_t3_60uL_r4,54.13,58.986255490379975,4.856255490379972,8.971467745021194,1,1330167.5,0.001203
d5_t3_60uL_r5,54.99,58.63193168895396,3.64193168895396,6.622898143215057,1,1320782.0,0.001211
d5_t3_80uL_r1,52.23,62.636543687600806,10.40654368760081,19.92445661037873,1,1332449.0,0.001201
d5_t3_80uL_r2,53.24,60.96868638228422,7.7286863822842164,14.516691176341503,1,1322843.0,0.00121
d5_t3_80uL_r3,52.57,50.4023724877123,2.1676275122877016,4.123316553714479,1,1316255.5,0.001216
d5_t3_80uL_r4,42.26,61.2801247945032,19.020124794503204,45.00739421321156,1,1314801.5,0.001217
d5_t3_80uL_r5,51.48,64.19975438172625,12.719754381726254,24.708147594650846,1,1320341.5,0.001212
d5_t4_100uL_r1,1381.88,1415.6923056437709,33.81230564377074,2.4468337079754203,1,1276708.5,0.001253
d5_t4_100uL_r2,1452.97,1443.6152489200701,9.354751079929883,0.6438364921457348,1,1275198.5,0.001255
d5_t4_100uL_r3,1995.86,2116.7186382062996,120.8586382062997,6.055466726438714,1,1267681.0,0.001262
d5_t4_100uL_r4,1387.69,1382.4242891940075,5.265710805992512,0.3794587268044385,1,1263442.5,0.001266
d5_t4_100uL_r5,904.25,940.7110196400531,36.46101964005311,4.032183537744331,1,1271076.0,0.001259
d5_t4_100uL_r6,1181.18,1219.8675751944386,38.68757519443852,3.275332734590708,1,1271287.5,0.001259
d5_t4_20uL_r1,2194.26,2193.2557271397127,1.0042728602875286,0.045768179718334585,1,1281813.5,0.001248
d5_t4_20uL_r2,2950.16,3064.176291277099,114.0162912770993,3.8647494128148745,1,1260051.0,0.00127
d5_t4_20uL_r3,1545.08,1516.864442355334,28.215557644665978,1.8261551275445917,1,1268482.5,0.001261
d5_t4_20uL_r4,3249.24,3305.280326914275,56.04032691427528,1.7247210705972869,1,1251949.0,0.001278
d5_t4_20uL_r5,1752.12,1817.551039552523,65.43103955252309,3.7343925959707724,1,1257897.0,0.001272
d5_t4_40uL_r1,2132.05,2217.9500167187402,85.90001671874006,4.028986971165782,1,1260561.5,0.001269
d5_t4_40uL_r2,2050.85,2187.6582081461456,136.80820814614572,6.670805185466793,1,1260878.5,0.001269
d5_t4_40uL_r3,2432.43,2334.7176901637804,97.71230983621945,4.017065643665776,1,1277320.0,0.001253
d5_t4_40uL_r4,1234.93,1226.042720327547,8.887279672453133,0.7196585776078913,1,1284213.0,0.001246
d5_t4_40uL_r5,2135.32,2157.5703226754167,22.250322675416555,1.0420135003379614,1,1300238.5,0.001231
d5_t4_60uL_r1,1236.05,1248.5888224579248,12.53882245792488,1.0144267997188527,1,1283538.0,0.001247
d5_t4_60uL_r2,2150.29,2207.610096996593,57.32009699659284,2.6656914647137286,1,1291849.5,0.001239
d5_t4_60uL_r3,1602.01,1670.172542659958,68.16254265995804,4.254813806403083,1,1277046.5,0.001253
d5_t4_60uL_r4,2157.69,2179.4495784253427,21.759578425342625,1.0084663888391114,1,1284470.0,0.001246
d5_t4_60uL_r5,2118.13,2146.431241406797,28.30124140679709,1.3361427960888657,1,1272081.0,0.001258
d5_t4_80uL_r1,1457.84,1494.4173999359741,36.5773999359742,2.5090133304048594,1,1271361.0,0.001258
d5_t4_80uL_r2,1245.19,1287.2645725746593,42.074572574659214,3.378968075125821,1,1266420.0,0.001263
d5_t4_80uL_r3,1766.23,1774.5311518430406,8.301151843040543,0.4699926874212613,1,1274266.5,0.001256
d5_t4_80uL_r4,1683.28,1645.7854212304242,37.49457876957581,2.2274712923325777,1,1274991.0,0.001255
d5_t4_80uL_r5,1973.22,2010.2391077903872,37.019107790387125,1.8760760477993899,1,1276830.0,0.001253
d5_t5_100uL_r1,3453.31,3679.0077671288927,225.6977671288928,6.535693787377698,1,1281876.5,0.001248
d5_t5_100uL_r2,4308.17,4504.216575503704,196.04657550370393,4.55057659061049,1,1299870.0,0.001231
d5_t5_100uL_r3,5514.21,5224.636657808262,289.57334219173845,5.251402144491022,1,1276001.0,0.001254
d5_t5_100uL_r4,4252.12,4493.557602168791,241.43760216879127,5.678052410769011,1,1263008.0,0.001267
d5_t5_100uL_r5,5295.97,5098.066119780038,197.90388021996205,3.736876912444029,1,1280948.0,0.001249
d5_t5_20uL_r1,4613.46,4615.450326334252,1.9903263342521313,0.0431417273424313,1,1272238.5,0.001258
d5_t5_20uL_r2,4124.76,4493.100656167356,368.3406561673555,8.929990015597404,1,1262178.0,0.001268
d5_t5_20uL_r3,4222.18,4250.010724059019,27.830724059018394,0.6591553192667862,1,1256520.5,0.001273
d5_t5_20uL_r4,2670.6,2692.4977492232574,21.897749223257506,0.8199561605353668,1,1280669.0,0.001249
d5_t5_20uL_r5,4956.92,4938.304073381974,18.615926618025696,0.3755543082806601,1,1260255.0,0.00127
d5_t5_40uL_r1,4407.05,4323.149167611612,83.90083238838815,1.9037867142053788,1,1245662.5,0.001284
d5_t5_40uL_r2,3894.15,3868.6422616275945,25.507738372405584,0.6550271143229096,1,1274586.5,0.001255
d5_t5_40uL_r3,3875.27,3843.1642880802424,32.105711919757596,0.8284767750313551,1,1264967.0,0.001265
d5_t5_40uL_r4,5611.19,5153.583692785679,457.6063072143206,8.155245272648417,1,1282622.5,0.001247
d5_t5_40uL_r5,4306.44,4282.560330426948,23.879669573051615,0.5545106764067679,1,1254135.0,0.001276
d5_t5_60uL_r1,3179.88,3077.1488565706636,102.7311434293365,3.2306610132878126,1,1287027.5,0.001243
d5_t5_60uL_r2,4590.59,4482.403747150467,108.18625284953305,2.356696042328612,1,1275209.0,0.001255
d5_t5_60uL_r3,3727.28,3888.600433174699,161.3204331746988,4.328100737661211,1,1289549.0,0.001241
d5_t5_60uL_r4,3426.68,3433.3216314131546,6.641631413154755,0.19382117423146472,1,1269022.5,0.001261
d5_t5_60uL_r5,3816.47,3845.4248725335274,28.954872533527578,0.7586820421365182,1,1273276.0,0.001257
d5_t5_80uL_r1,3145.04,3161.7896736554517,16.749673655451716,0.5325742647295969,1,1297555.0,0.001233
d5_t5_80uL_r2,2259.69,2262.942621693944,3.252621693944093,0.1439410580187589,1,1301040.5,0.00123
d5_t5_80uL_r3,3900.21,4024.8184065411674,124.60840654116737,3.194915313307934,1,1262160.0,0.001268
d5_t5_80uL_r4,2724.6,2660.0955612750195,64.50443872498045,2.3674828864780317,1,1288388.0,0.001242
d5_t6_0uL_r1,4046.18,4132.013559495668,85.8335594956684,2.121348024449441,1,1249456.5,0.001281
d5_t6_0uL_r2,5512.7,5401.292378960358,111.40762103964153,2.0209266065565243,1,1251181.0,0.001279
d5_t6_0uL_r3,4885.24,5160.3039067088985,275.0639067088987,5.630509590294412,1,1249594.0,0.00128
d5_t6_0uL_r4,5574.09,5389.990999358694,184.0990006413058,3.3027633325135723,1,1252133.0,0.001278
d5_t6_0uL_r5,5583.89,5511.159353467046,72.73064653295478,1.3025085833165548,1,1249248.0,0.001281
d5_t6_0uL_r6,5239.19,5258.156590394746,18.966590394746163,0.362013792108058,1,1234137.0,0.001296
d5_t6_0uL_r7,5610.47,5540.073962872102,70.39603712789813,1.2547262016889515,1,1228995.0,0.001302
